ID, x, y, age
95967,6254,8242,60
95968,8801,8157,41
95969,6095,6984,76
95970,271,7103,4
95971,6626,2453,65
95972,5069,7755,24
95973,3416,3352,70
95974,3276,8866,3
95975,3079,8366,55
95976,2840,2053,43
95977,9753,8017,82
95978,1159,7405,94
95979,9408,8542,30
95980,9868,538,43
95981,6986,6151,40
95982,7548,116,71
95983,6563,858,93
95984,7291,3473,86
95985,749,312,48
95986,2899,1343,43
95987,2366,8897,87
95988,2425,975,17
95989,7456,6553,67
95990,7172,6447,98
95991,219,8635,55
95992,4550,3383,54
95993,1768,5823,92
95994,9520,343,88
95995,9354,4529,29
95996,6108,6523,53
95997,9730,7899,93
95998,8248,149,44
95999,5074,2356,3
96000,4488,4121,15
96001,2989,5699,45
96002,8806,2952,58
96003,3247,2753,81
96004,8090,305,38
96005,6171,7400,15
96006,1530,8454,14
96007,7495,3134,71
96008,8824,8787,62
96009,7445,1182,31
96010,7083,8159,98
96011,6431,5001,5
96012,1168,5324,49
96013,9935,8831,61
96014,1612,4044,32
96015,8227,5924,23
96016,6417,7901,81
96017,8754,4982,37
96018,4040,8886,88
96019,3253,4128,68
96020,4243,9772,68
96021,3863,2524,54
96022,274,5516,20
96023,9841,5096,66
96024,4446,4189,54
96025,5314,7668,84
96026,9287,1280,95
96027,1229,3148,100
96028,1386,5482,82
96029,6584,8731,65
96030,3778,8746,97
96031,6248,9940,63
96032,2746,8380,31
96033,3878,2206,52
96034,8589,6853,54
96035,972,7054,97
96036,5514,21,5
96037,6793,2117,79
96038,3114,3206,70
96039,2041,8127,1
96040,3497,1201,6
96041,5286,3407,39
96042,6082,9232,66
96043,1494,9317,44
96044,399,5277,34
96045,2197,4418,30
96046,5219,1823,27
96047,9288,6716,66
96048,8206,5114,88
96049,3693,1135,77
96050,9406,581,26
96051,9546,2508,32
96052,2746,4637,99
96053,6981,2083,71
96054,5967,9833,95
96055,4539,1445,35
96056,9187,7439,19
96057,4253,3056,63
96058,9932,1040,63
96059,3897,4493,56
96060,5263,8699,78
96061,2276,5015,59
96062,1531,3376,34
96063,8473,8657,91
96064,9280,6408,66
96065,9508,4479,7
96066,4502,7960,32
96067,8512,2377,21
96068,6094,5494,8
96069,9758,7460,24
96070,33,3909,68
96071,1505,2371,22
96072,6915,6355,75
96073,7958,9085,82
96074,7440,6383,39
96075,1260,6308,7
96076,7533,973,85
96077,6158,1681,15
96078,1790,7583,97
96079,4035,539,93
96080,3409,5926,88
96081,7686,5555,12
96082,5669,6281,62
96083,6446,2941,88
96084,7765,3088,73
96085,7510,8206,78
96086,1793,8017,34
96087,6191,6086,39
96088,3944,9675,82
96089,4504,5572,93
96090,144,5227,66
96091,3900,9700,76
96092,7710,5396,12
96093,5296,4276,79
96094,2528,8917,47
96095,9205,8872,90
96096,8906,253,61
96097,132,1857,15
96098,4712,404,69
96099,6161,9150,75
96100,9734,4693,25
96101,1255,9671,29
96102,7916,5718,56
96103,4113,3892,25
96104,3646,8960,42
96105,6055,9114,69
96106,8407,1928,42
96107,6683,83,46
96108,2578,7048,50
96109,217,3491,99
96110,1740,9198,97
96111,4370,7089,84
96112,3861,6731,57
96113,5306,776,27
96114,4182,1482,20
96115,6180,4583,59
96116,9540,4638,62
96117,3342,1776,91
96118,7537,9139,86
96119,9407,1958,52
96120,2843,752,93
96121,7516,6849,50
96122,6539,2569,58
96123,7787,1790,57
96124,5823,4504,13
96125,6011,8512,23
96126,1358,818,62
96127,4112,6703,83
96128,8647,2546,7
96129,631,4489,94
96130,4656,1563,84
96131,919,4911,81
96132,3996,9166,43
96133,4528,2960,69
96134,5267,2001,59
96135,2852,8602,26
96136,2254,3126,25
96137,5909,4256,61
96138,6761,4030,76
96139,2766,8290,34
96140,5545,5519,70
96141,7492,3707,3
96142,5011,571,29
96143,2167,2748,96
96144,1862,7851,72
96145,6142,6415,65
96146,9282,9628,23
96147,3985,16,58
96148,1889,318,66
96149,1,9033,51
96150,645,443,26
96151,4272,6658,55
96152,4930,5549,19
96153,142,5851,29
96154,9744,2795,56
96155,1461,2099,21
96156,4436,2009,81
96157,9257,2879,42
96158,9162,2093,28
96159,9166,1093,32
96160,5500,9704,68
96161,9392,7899,53
96162,5109,7312,30
96163,8602,1578,75
96164,2147,1208,68
96165,2574,3200,53
96166,1603,7923,37
96167,3627,9546,66
96168,8129,5164,46
96169,4873,6301,49
96170,9198,6308,87
96171,9937,8436,88
96172,7629,9514,42
96173,6461,6898,96
96174,2501,1205,38
96175,7918,5503,9
96176,5954,6376,37
96177,8722,7205,90
96178,7892,8747,69
96179,7590,2146,50
96180,2904,4838,70
96181,8912,2799,88
96182,6433,6924,38
96183,9177,1201,96
96184,579,8629,70
96185,7596,3396,99
96186,1960,1556,33
96187,6933,7218,42
96188,690,8587,34
96189,1467,1075,64
96190,5806,1014,67
96191,2605,967,38
96192,2433,2145,96
96193,5266,5520,85
96194,6062,3582,13
96195,4134,6925,55
96196,5309,8633,21
96197,5025,6661,38
96198,8639,1295,17
96199,7588,3853,72
96200,8695,6461,95
96201,9960,7059,82
96202,1297,1170,23
96203,9049,571,53
96204,2615,8779,57
96205,7693,3725,56
96206,1476,3491,83
96207,3148,6299,3
96208,7193,8925,46
96209,7304,9094,22
96210,6159,79,50
96211,5136,9468,26
96212,1169,6727,99
96213,5162,4330,3
96214,3538,3532,54
96215,816,6344,87
96216,5500,8397,17
96217,712,7873,67
96218,6236,8696,33
96219,8508,3657,81
96220,1781,3775,11
96221,4168,8550,34
96222,3079,3268,15
96223,5091,5948,49
96224,1565,5608,66
96225,6202,8486,100
96226,2389,7869,8
96227,6483,5071,66
96228,2673,6823,8
96229,1781,370,15
96230,9100,5634,11
96231,7172,9398,87
96232,9053,3696,50
96233,5918,9986,39
96234,521,5564,29
96235,8756,3556,3
96236,7078,8945,54
96237,4624,7605,79
96238,49,4184,10
96239,9094,5295,46
96240,3574,2805,63
96241,549,3470,100
96242,2763,3143,44
96243,5322,4041,22
96244,2914,2759,2
96245,8079,4335,63
96246,8229,7617,44
96247,4955,6150,82
96248,931,9926,86
96249,9548,7608,63
96250,1062,4663,40
96251,2012,5980,53
96252,8307,8946,69
96253,4279,2484,85
96254,6179,6405,79
96255,2877,3228,88
96256,7077,3230,97
96257,9347,2785,59
96258,5039,3986,63
96259,1744,5146,34
96260,6268,5108,36
96261,6100,2529,78
96262,3227,9550,21
96263,2394,944,60
96264,544,2943,86
96265,7053,2321,60
96266,7993,9473,88
96267,6965,7090,2
96268,8134,1128,4
96269,6946,2808,55
96270,7135,3003,43
96271,978,3620,48
96272,6819,3681,3
96273,9250,6787,42
96274,3291,1569,68
96275,1741,5195,58
96276,5657,8455,80
96277,3291,5962,22
96278,6640,2356,75
96279,7653,8081,34
96280,2428,571,7
96281,3083,543,51
96282,3852,1665,24
96283,3580,5806,29
96284,9955,1236,52
96285,5439,4258,19
96286,1367,4545,71
96287,6239,4388,9
96288,9572,5376,60
96289,6907,5868,55
96290,5694,2450,34
96291,2073,7307,95
96292,8855,6991,88
96293,7587,8665,58
96294,5753,3122,53
96295,7310,1043,20
96296,3092,3196,43
96297,9134,5711,8
96298,5660,5395,100
96299,865,1620,100
96300,623,6693,14
96301,9174,1631,59
96302,7512,1867,1
96303,1183,9802,69
96304,2531,886,69
96305,7360,3423,80
96306,9306,8942,47
96307,3472,3586,88
96308,2334,4922,34
96309,8497,8077,54
96310,1468,9228,57
96311,9122,2678,19
96312,5946,5112,3
96313,698,4475,42
96314,8063,2364,97
96315,632,8504,24
96316,9436,1087,32
96317,9972,7381,53
96318,312,8659,87
96319,9314,6558,60
96320,2525,2222,11
96321,4771,6399,96
96322,2954,3330,94
96323,1922,8873,1
96324,4449,3314,10
96325,4367,9406,54
96326,3155,1240,11
96327,8551,1750,79
96328,7560,7331,91
96329,272,7762,93
96330,7482,5409,65
96331,6013,2711,41
96332,2379,4272,82
96333,5051,1233,46
96334,3424,4952,92
96335,1881,6551,97
96336,1851,366,54
96337,8423,4429,18
96338,261,8268,22
96339,7795,1434,81
96340,2999,9559,95
96341,9577,3983,49
96342,9127,6181,42
96343,7649,8343,58
96344,8375,7442,28
96345,9087,7850,37
96346,8563,5058,97
96347,7246,4096,55
96348,9657,2443,90
96349,3421,5396,75
96350,2839,2657,6
96351,7537,1843,22
96352,1678,5907,69
96353,7823,2547,44
96354,2370,6159,50
96355,8312,2690,5
96356,243,5791,84
96357,5207,1593,54
96358,5363,274,5
96359,8323,2380,73
96360,179,8725,18
96361,5756,962,100
96362,6415,7587,87
96363,756,4568,83
96364,5499,6350,53
96365,9381,4934,17
96366,2249,9189,54
96367,5809,9367,16
96368,8547,6672,9
96369,9576,3690,73
96370,2465,5696,59
96371,9337,4212,56
96372,6393,6906,75
96373,854,8574,61
96374,8413,4488,76
96375,6115,3328,59
96376,6126,1949,23
96377,5793,8768,93
96378,8960,7272,50
96379,6962,3155,48
96380,9736,1331,58
96381,5423,518,99
96382,5793,315,64
96383,3324,5179,19
96384,3449,7894,82
96385,3301,2344,33
96386,9171,428,59
96387,8771,976,68
96388,6147,9483,18
96389,2144,4471,36
96390,2826,1478,92
96391,7020,5911,80
96392,4557,3852,9
96393,419,2407,50
96394,6501,8243,2
96395,871,6977,24
96396,490,3727,71
96397,8592,8360,97
96398,6679,3468,64
96399,1272,5340,81
96400,9644,4916,45
96401,9610,874,2
96402,7734,1928,39
96403,5039,1463,24
96404,5209,7284,93
96405,6386,4683,88
96406,2136,2499,36
96407,7595,1970,15
96408,3054,449,48
96409,5315,9651,25
96410,6040,5145,98
96411,6995,7441,33
96412,4390,5489,87
96413,2043,805,49
96414,1469,3532,57
96415,8151,7489,54
96416,3766,5644,55
96417,9300,8608,32
96418,2331,2646,75
96419,9540,9310,94
96420,7208,6448,51
96421,5942,3855,25
96422,4283,1390,7
96423,3565,5974,44
96424,5030,7541,78
96425,5747,6283,62
96426,9751,686,28
96427,9749,862,34
96428,4420,9943,80
96429,1181,9061,37
96430,2274,7156,65
96431,6343,8739,88
96432,8874,2049,5
96433,4103,8459,57
96434,7866,1095,28
96435,5127,6168,39
96436,2816,8000,59
96437,8224,6185,43
96438,6974,6112,26
96439,3303,9063,36
96440,3540,6377,92
96441,9220,8861,23
96442,415,8507,13
96443,7073,922,49
96444,278,9461,62
96445,5107,3903,34
96446,6523,8781,21
96447,3079,4360,40
96448,9063,4049,56
96449,9501,9651,43
96450,8930,7637,58
96451,7417,8258,16
96452,3724,4671,60
96453,5171,1370,92
96454,2861,5551,46
96455,4526,9450,21
96456,6794,811,95
96457,7297,5665,86
96458,4520,9631,23
96459,6404,6217,78
96460,6374,4885,47
96461,2399,4954,38
96462,778,9992,23
96463,5822,2966,77
96464,8389,3114,60
96465,9317,8155,67
96466,4068,6687,36
96467,2260,2742,81
96468,8010,2864,45
96469,7381,8945,9
96470,8937,5409,73
96471,5759,9913,82
96472,9551,3310,70
96473,1618,6358,83
96474,4266,9831,94
96475,4451,3691,37
96476,5490,2247,80
96477,2636,3638,15
96478,3841,2150,11
96479,5328,6752,56
96480,6982,7867,12
96481,1566,689,12
96482,2201,3267,70
96483,2922,3888,98
96484,5983,2595,3
96485,7083,2907,24
96486,6755,2768,24
96487,9990,8830,33
96488,8261,1160,1
96489,6054,5542,96
96490,2320,5941,21
96491,7314,5282,9
96492,2148,6907,65
96493,3256,6956,91
96494,6181,4911,16
96495,2101,6048,51
96496,4596,3701,15
96497,1633,6412,13
96498,2322,181,80
96499,7030,3276,35
96500,692,7896,72
96501,1141,1495,10
96502,8085,4584,31
96503,8502,1070,62
96504,8426,7102,43
96505,1449,9801,83
96506,3977,5328,5
96507,1608,1042,10
96508,2036,4487,85
96509,9597,6169,31
96510,2729,4877,28
96511,9186,3202,39
96512,5680,9637,5
96513,9357,796,32
96514,6443,5457,100
96515,9242,2090,59
96516,3320,3344,28
96517,8341,2725,48
96518,7249,2136,10
96519,47,9380,79
96520,7674,2853,85
96521,1603,3679,16
96522,9922,3076,46
96523,9457,2286,24
96524,716,5697,85
96525,1228,5870,95
96526,5482,8390,63
96527,3116,1068,97
96528,2730,768,20
96529,8979,3001,97
96530,5369,4477,90
96531,5563,6787,22
96532,9105,1338,4
96533,1349,486,97
96534,6157,5968,75
96535,6105,3325,15
96536,3345,4882,67
96537,354,6436,10
96538,6953,8783,95
96539,6627,8501,79
96540,4458,898,89
96541,6519,6371,18
96542,2992,8127,72
96543,3639,4979,61
96544,1305,9437,38
96545,6093,3512,6
96546,2622,853,72
96547,6035,1425,37
96548,4898,7448,27
96549,8969,6410,52
96550,964,6415,93
96551,3952,2710,69
96552,655,4172,74
96553,1755,6340,95
96554,1316,4274,74
96555,3265,4537,67
96556,959,268,92
96557,7931,114,3
96558,9279,3123,18
96559,2660,3402,70
96560,4188,6466,23
96561,5871,6630,37
96562,4243,3288,15
96563,7999,3332,53
96564,9966,4211,52
96565,7848,6783,12
96566,21,6286,92
96567,99,7296,61
96568,9450,982,79
96569,9515,7737,24
96570,7499,3332,10
96571,920,693,61
96572,2809,1254,56
96573,5704,2147,76
96574,722,7571,61
96575,8083,5537,70
96576,3208,1720,54
96577,5504,8115,30
96578,6617,6434,53
96579,9700,6504,14
96580,604,4281,85
96581,3783,7568,35
96582,849,8202,60
96583,1977,5157,39
96584,3904,5730,28
96585,7499,9377,4
96586,5101,4939,41
96587,2813,6826,50
96588,2828,6953,80
96589,3535,3411,12
96590,4657,3911,34
96591,9071,466,56
96592,5657,7398,4
96593,8530,7030,42
96594,9629,6633,31
96595,858,8685,74
96596,6338,7340,37
96597,4306,9982,94
96598,1919,5354,87
96599,5825,8786,15
96600,2816,6674,55
96601,7020,9515,89
96602,5659,448,93
96603,5353,467,73
96604,901,9536,46
96605,373,9125,69
96606,2903,642,38
96607,2476,9842,86
96608,673,8833,46
96609,3303,1875,70
96610,4192,5749,70
96611,2099,8556,17
96612,8077,7891,13
96613,4498,7461,86
96614,8722,4719,4
96615,5302,4890,47
96616,7494,8389,70
96617,3585,1111,54
96618,7872,1742,53
96619,9438,3963,18
96620,3851,3853,37
96621,9181,1915,94
96622,3572,6509,70
96623,136,8425,18
96624,3024,3485,36
96625,534,3492,14
96626,6617,5928,89
96627,3026,1962,98
96628,3846,4441,80
96629,4125,5356,85
96630,379,3839,87
96631,7940,9454,34
96632,2849,9393,81
96633,3147,6834,95
96634,953,1894,25
96635,3365,9024,74
96636,4213,8978,61
96637,5935,1824,82
96638,9204,9841,15
96639,4339,8721,34
96640,685,1978,69
96641,3852,2296,43
96642,5121,3406,5
96643,711,9542,6
96644,3068,8968,25
96645,6970,4474,88
96646,8382,5286,80
96647,4299,1221,53
96648,4066,6252,67
96649,7759,6846,62
96650,807,7002,45
96651,517,4233,97
96652,869,3844,47
96653,8436,4001,92
96654,6045,5451,39
96655,2265,1809,35
96656,9685,852,29
96657,2773,1358,18
96658,3132,4493,20
96659,1043,5943,8
96660,7388,36,20
96661,7709,92,49
96662,7898,5194,26
96663,6528,6263,42
96664,8571,5821,60
96665,5492,535,11
96666,3464,7887,1
96667,2935,5350,46
96668,8566,4240,54
96669,3683,6528,1
96670,644,2182,74
96671,5311,5027,96
96672,260,2170,27
96673,783,8794,11
96674,7614,8553,50
96675,4761,1864,97
96676,4909,9636,13
96677,2793,3957,27
96678,4924,6064,75
96679,4008,9976,15
96680,3098,4077,99
96681,3586,4880,96
96682,897,2549,15
96683,9020,3990,49
96684,9615,3,52
96685,5739,1749,45
96686,64,4411,49
96687,5504,7462,65
96688,7704,9746,43
96689,3839,5560,56
96690,364,7637,64
96691,1665,1845,58
96692,2613,6269,20
96693,8315,2865,67
96694,8750,9804,92
96695,1519,8214,70
96696,9131,4084,86
96697,6896,8808,54
96698,6128,9541,33
96699,9394,6069,63
96700,7061,6085,10
96701,575,1734,67
96702,1175,4551,69
96703,2579,8970,93
96704,8450,2118,58
96705,6295,1822,56
96706,5541,6740,46
96707,5884,5374,69
96708,4944,1154,47
96709,649,765,64
96710,8592,8591,71
96711,4799,6356,36
96712,7701,3454,68
96713,7937,6377,38
96714,6108,3756,31
96715,7616,1350,95
96716,5439,6794,75
96717,89,4351,49
96718,3231,4412,29
96719,2893,6226,49
96720,8506,1807,19
96721,6873,3827,37
96722,2985,5013,2
96723,439,7268,83
96724,6674,130,23
96725,3094,615,4
96726,2608,6604,11
96727,408,2404,15
96728,533,3121,16
96729,4270,3601,52
96730,3044,1188,66
96731,5272,8637,91
96732,4418,3110,8
96733,9514,5246,77
96734,5906,8835,5
96735,5276,1214,35
96736,2669,8524,22
96737,946,4705,16
96738,81,8421,93
96739,2064,6773,96
96740,8705,1461,77
96741,4429,6816,69
96742,2085,6878,40
96743,9608,4955,48
96744,7920,5020,17
96745,301,4528,21
96746,2798,9502,44
96747,5454,34,59
96748,1721,8804,100
96749,840,5333,51
96750,9591,7045,81
96751,5258,2261,32
96752,1635,7352,72
96753,654,5014,40
96754,3893,4110,55
96755,28,2809,81
96756,5663,8331,27
96757,7674,6225,45
96758,181,5293,63
96759,8757,7121,36
96760,1065,9112,10
96761,7272,9773,40
96762,578,2453,41
96763,2722,7139,74
96764,2507,788,41
96765,4015,7651,22
96766,4203,5853,39
96767,2291,6636,86
96768,7050,7273,43
96769,2092,4334,98
96770,5006,2622,90
96771,2916,6533,86
96772,5651,5663,42
96773,1815,7362,29
96774,7676,9035,50
96775,357,1683,61
96776,5454,1490,33
96777,3166,2552,1
96778,9799,9478,73
96779,7244,6984,59
96780,1589,4302,46
96781,6640,1673,2
96782,509,7567,9
96783,4493,7131,46
96784,1406,2224,90
96785,1041,3853,92
96786,4968,1012,93
96787,290,4940,87
96788,4891,2077,44
96789,3111,8303,59
96790,1936,3832,53
96791,3794,9412,45
96792,4237,1256,26
96793,8056,8413,27
96794,3681,8676,38
96795,2679,7202,63
96796,9934,1820,6
96797,5878,3996,22
96798,8171,6703,66
96799,8222,7869,23
96800,8736,4540,29
96801,4128,7958,83
96802,5114,8318,91
96803,9293,8722,96
96804,2815,6279,91
96805,7033,4126,92
96806,1209,9384,13
96807,7126,6460,60
96808,2592,3567,31
96809,1841,9664,3
96810,3314,5827,61
96811,3077,6497,10
96812,6626,2365,11
96813,7265,5170,36
96814,9516,3621,99
96815,5904,2612,76
96816,4527,636,32
96817,4797,7957,49
96818,4833,2373,58
96819,609,8242,32
96820,2658,7140,93
96821,6549,304,22
96822,8103,154,35
96823,2679,4271,22
96824,887,7864,68
96825,9425,9655,77
96826,3348,3634,52
96827,7954,8639,42
96828,2416,4373,28
96829,4823,5994,43
96830,9514,6327,72
96831,7881,9877,61
96832,4921,6796,61
96833,2730,9387,40
96834,1977,2003,27
96835,2720,2449,55
96836,2224,5426,51
96837,3445,4929,84
96838,1957,6047,97
96839,1763,1527,17
96840,9053,6470,67
96841,2987,6815,64
96842,8176,1838,36
96843,2734,823,54
96844,3416,4325,25
96845,7540,2661,53
96846,595,2527,13
96847,754,2661,22
96848,9786,5680,65
96849,2419,507,95
96850,5615,7949,48
96851,9464,9414,85
96852,7188,8940,55
96853,1459,3674,77
96854,6325,9576,3
96855,2377,2499,37
96856,2484,604,77
96857,9241,1489,14
96858,8650,6711,23
96859,2263,5836,63
96860,7706,4929,46
96861,4995,6094,71
96862,4240,8774,47
96863,7593,5767,29
96864,579,9045,74
96865,5535,3172,4
96866,75,3891,82
96867,2670,1116,96
96868,6280,172,95
96869,2634,5383,46
96870,5494,3326,16
96871,6061,9401,37
96872,4562,5679,44
96873,5707,6093,37
96874,1866,3407,77
96875,182,5128,20
96876,4800,7486,66
96877,1137,4204,96
96878,9412,3745,59
96879,9795,4240,45
96880,175,9164,1
96881,1427,8354,80
96882,9941,5177,9
96883,1989,3855,10
96884,3331,648,74
96885,4790,5724,24
96886,6822,3731,54
96887,4727,5437,64
96888,6821,7171,96
96889,2506,7952,96
96890,5587,6679,86
96891,7530,8357,81
96892,9597,9920,81
96893,8615,4022,33
96894,219,3637,15
96895,8566,584,83
96896,6821,7978,17
96897,2019,7571,9
96898,4033,4493,25
96899,5217,8316,10
96900,7028,8831,62
96901,8265,2374,43
96902,8449,8054,75
96903,8129,5715,85
96904,7514,8271,97
96905,9424,4790,39
96906,2715,9410,38
96907,7915,3371,46
96908,1751,4783,84
96909,8346,5789,65
96910,205,5479,28
96911,4523,3358,26
96912,5762,5342,21
96913,3403,6826,35
96914,9587,7517,28
96915,7578,8190,51
96916,5921,9932,25
96917,3607,4024,40
96918,1993,9642,25
96919,5570,7090,72
96920,206,7547,77
96921,7753,8649,37
96922,8128,6640,80
96923,7713,7797,13
96924,6671,7143,10
96925,3612,8979,15
96926,1776,5067,66
96927,1194,2892,70
96928,4031,5233,20
96929,6525,8866,81
96930,8083,4074,76
96931,6647,4297,1
96932,7095,2246,32
96933,5902,4056,55
96934,4328,4867,3
96935,6641,407,75
96936,2737,535,53
96937,2633,5912,47
96938,7266,8520,47
96939,9415,1689,56
96940,6558,7275,22
96941,8347,5917,18
96942,4459,1126,47
96943,4382,1881,64
96944,2055,8447,10
96945,6654,649,76
96946,1843,5826,91
96947,4123,3293,12
96948,6369,2743,9
96949,7021,4638,8
96950,9720,3198,6
96951,1824,8879,69
96952,5876,9972,66
96953,2086,1761,32
96954,1887,4759,7
96955,7139,5578,33
96956,7392,7140,73
96957,8057,8560,41
96958,4014,5062,26
96959,9774,4270,10
96960,8651,5009,48
96961,1791,1646,2
96962,1628,5594,97
96963,3075,6122,69
96964,9167,1992,53
96965,1792,464,34
96966,2490,8704,60
96967,869,1300,87
96968,1724,5163,93
96969,8324,8484,82
96970,4653,850,22
96971,8767,2188,38
96972,2235,1770,69
96973,2087,9710,19
96974,9299,436,24
96975,2181,6197,28
96976,4607,9424,24
96977,5765,8702,43
96978,6437,5134,76
96979,6991,2415,63
96980,4170,6487,66
96981,9378,9517,1
96982,65,7763,31
96983,5719,9657,93
96984,5464,4628,27
96985,2901,6518,57
96986,534,4562,85
96987,6737,8177,63
96988,3375,8629,20
96989,1772,2252,21
96990,3463,452,23
96991,5829,1215,29
96992,8464,6110,39
96993,3614,5271,89
96994,9991,5586,84
96995,3214,7043,33
96996,8387,7593,4
96997,5827,865,76
96998,2141,4087,95
96999,9086,9024,24
97000,5127,3947,70
97001,8799,7626,13
97002,494,7148,23
97003,3798,8294,93
97004,7639,8513,5
97005,8109,4313,36
97006,1650,1596,23
97007,6773,3695,28
97008,3531,9433,33
97009,5468,6660,12
97010,4097,7754,67
97011,5557,8789,95
97012,4350,6837,77
97013,1228,4369,17
97014,4593,5292,22
97015,5802,7089,74
97016,1389,8310,59
97017,7037,8242,49
97018,1551,4420,20
97019,1063,3582,5
97020,6726,7676,73
97021,9145,4259,19
97022,9702,6629,78
97023,62,6509,4
97024,9057,803,82
97025,4647,7500,8
97026,3915,1615,1
97027,1911,1660,33
97028,3238,4712,100
97029,3218,7226,92
97030,2085,9337,87
97031,5916,2778,100
97032,9749,49,36
97033,5578,9764,73
97034,4012,4139,40
97035,4006,7266,35
97036,3827,2954,27
97037,2747,9390,74
97038,4962,4097,51
97039,1862,3385,63
97040,5526,6718,97
97041,6893,8438,73
97042,5276,5326,72
97043,8957,1073,35
97044,5858,5303,23
97045,9560,1037,77
97046,7399,1274,5
97047,7843,5308,51
97048,7762,2916,32
97049,1585,4874,55
97050,646,6179,10
97051,1505,9840,88
97052,1587,9236,6
97053,5176,1069,93
97054,3868,3641,96
97055,4915,9301,12
97056,7026,9531,98
97057,9818,9830,97
97058,7218,5247,4
97059,1733,5827,20
97060,318,7496,27
97061,3010,4216,53
97062,6946,7613,63
97063,1855,7192,36
97064,2016,910,39
97065,7082,676,58
97066,3543,9567,91
97067,5666,984,38
97068,9193,422,72
97069,1875,7689,72
97070,1622,6482,32
97071,8245,9704,81
97072,1653,2829,64
97073,1495,5740,61
97074,3654,7525,96
97075,4197,4507,47
97076,9222,5147,75
97077,7623,741,95
